,Unnamed: 0,Name,Review,Sug/Com,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
1528,1541,Boon,"
Good for beginners


Good for beginners
",1,1,0.7003,0.6000000000000001,1.0,1
1529,1542,Syed Ali,"
Low price low quality go for yamaha


But Yamaha guitar or other brands. Don't buy low cost guitars. Sound won't blaze your mind.
",1,0,0.0312,0.33499999999999996,0.0,1
1530,1543,David Masi,"
Beginners  don't go for it


Sounds quality very poor not good for beginners because poor sound quality will tune your ears poor and not full sized guitar
",0,0,-0.9055,0.5883333333333334,0.0,0
1531,1544,Swarupsinh,"
Good one...


Very nice product
",1,1,0.7178,0.8,1.0,1
1532,1545,Kovin,"
Good for beginners.


Good for beginners.
",1,1,0.7003,0.6000000000000001,1.0,1
1533,1546,Nakul Jaiswal,"
cheap


cheap
",0,0,0.0,0.7,1.0,0
1534,1547,Ashutosh Yadav,"
Five Stars


Very nice for beginners anx kids
",1,1,0.4754,1.0,1.0,1
1535,1548,Devam shah,"
Sring'd are broken


Guitar is good but strings is not good, my guitar's both(extra ) string was broken so ! I havegiven you 3 star 🌟!
",0,0,-0.8378,0.5,0.0,0
1536,1549,Asutosh Palo,"
Hi


I love it
",1,1,0.6369,0.6,1.0,1
1537,1550,Naveen sharma,"
Value for money


Excellent
",1,1,0.7269,1.0,1.0,1
1538,1551,PennyWise,"
Nothing.


I like this product because this is the best guitar under 2000rs.
",1,1,0.4749,0.3,1.0,1
1539,1552,sohail,"
Value for Money


the guitar is really cool and it is must buy under such price. Great sound and looks.
",1,1,0.8439,0.575,1.0,1
1540,1553,Partha Biswas,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
1541,1554,SANJAY KUMAR KHANDE,"
Suprb quality 👌


Literally this guitar is awesome👌👌
",1,1,0.9702,0.0,0.0,1
1542,1555,Kailash Giri,"
good product


value for money
",1,1,0.6486,0.6000000000000001,1.0,1
1543,1556,Somhrita Ghosh,"
Excellent product


Good for beginners,Easy to learn,good sound quality,was in good condition
",1,1,0.8591,0.65,1.0,1
1544,1557,Mohammed Naseef,"
Satisfied


For this price range it is worth buying.
",1,1,0.5719,0.55,1.0,1
1545,1558,Nimisha d.,"
It’s good


I didn’t get the pick to play the guitar
",1,1,0.6486,0.6000000000000001,1.0,1
1546,1559,Shantanu Soni,"
Sound quality is good.


It's literally good... I really liked it
",1,1,0.8357,0.6000000000000001,1.0,1
1547,1560,Soumalya Dutta,"
Good for beginners only. Not sturdy enough


The neck broke easily. Had to repair it.
",1,1,0.3612,0.7333333333333334,1.0,0
1548,1561,Ali khan,"
Ok


It's good in money range
",1,1,0.6249,0.55,1.0,1
1549,1562,Manish s.,"
Awsum


On this price it is the best you can get
",1,1,0.6369,0.3,1.0,1
1550,1563,Robin rai,"
Good guitar


Good sound quality and light wt to carry
",1,1,0.7003,0.575,1.0,1
1551,1564,YOUNIS SHAIK,"
Guiter


Good product and genuine
",1,1,0.4404,0.55,1.0,1
1552,1565,Henry Riamei,"
Five Stars


Superb small in size Bt good sound
",1,1,0.7906,0.6,1.0,1
1553,1566,SHAH HEET,"
Amazing product


Amazing guitar, best sound quality..
",1,1,0.9153,0.625,1.0,1
1554,1567,Saideep Ghimire,"
good


Nice quality this time, great product!!
",1,1,0.8856,0.7833333333333333,1.0,1
1555,1568,Saji Chellimattam,"
Three Stars


The product does not look strong and painting not great.
",1,0,-0.7181,0.7416666666666667,0.0,0
1556,1569,Arundeepak,"
Five Stars


Very good product
",1,1,0.4927,0.7800000000000001,1.0,1
1557,1570,RVR Sir,"
Poor quality


Sounds are not up to the standard
",0,0,-0.4767,0.3,0.0,0
1558,1571,Bhavana Ch,"
Beginner's guitar


So basically I'm a beginner in learning guitar. This guitar is absolutely the best choice if you're freshly starting to learn how to play it. I've got it all good.
",1,1,0.8683,0.47500000000000003,1.0,1
1559,1572,Sanket A.,"
Nice product


Nice product i am happy
",1,1,0.8519,1.0,1.0,1
1560,1573,ASHOK VERMA,"
Amazing


Gud packing and product
",1,1,0.5859,0.9,1.0,1
1561,1574,Amazon Customer,"
Five Stars


Good Product and useful. Its very nice as expected
",1,1,0.8357,0.5,1.0,1
1562,1575,Ankit Burman,"
Jaurez nice


Guitar I like it
",1,1,0.6486,1.0,1.0,1
1563,1576,Animesh,"
Product received in  damaged condition, bottom line of guitar is cracked

",0,0,-0.4404,0.0,0.0,0
1564,1577,kajal bhati,"
Read my review.


It a really nice guitar at Rs2150. It is good for beginners. Sound is also good. It would have been better if the guitar came tuned.
",1,1,0.8955,0.62,1.0,1
1565,1578,brijesh sharma,"
Strings are poor in quality


I don't like it
",0,0,-0.6381,0.6,0.0,0
1566,1579,goodness e.,"
Do not purchase


Cheap but not worth it.
",0,0,-0.2498,0.39999999999999997,1.0,0
1567,1580,Unknown,"
Very nice... Product


It's amazing
",1,1,0.7841,0.95,1.0,1
1568,1581,Sushant.S.Rajpoot,"
Great


It's great for biginners.
",1,1,0.8481,0.75,1.0,1
1569,1582,Amanpreet Singh,"
Awesome!


a w e s o m e
",1,1,0.6588,1.0,1.0,1
1570,1583,M.K Singh,"
Gripping and sound quality is also good


It's best for 1st timer
",1,1,0.7964,0.575,1.0,1
1571,1584,blessan,"
Nice guitar for beginers


beginner guitar
",1,1,0.4215,1.0,1.0,1
1572,1585,deepti rajpoot,"
Superb


I loved it
",1,1,0.8402,0.9,1.0,1
1573,1586,Saptarishi chakravarty,"
Missing items


The strap was missing from the product
",0,0,-0.5267,0.05,0.0,0
1574,1587,Amazon Customer,"
Guitar


It's...fine for begginers and worth the price..!! Good sound quality..and average packaging..!!
",1,1,0.7156,0.375,1.0,1
1575,1588,Losing kodak,"
These guiter is good for lil kid,not for teenager


These guiter is good for lil kid not for teenager..becoz size of these guiter very small and weight is also low....
",0,1,0.5719,0.505,1.0,0
1576,1589,Thenmozhi,"
Quality..


😍I love it ❣...very nice 👌..
",1,1,0.9654,0.8,1.0,1
1577,1590,Girish Kumar Nadukula,"
Good for Beginners


It's an ideal piece for the beginners.
",1,1,0.743,0.8,1.0,1
1578,1591,Rahul Bhardwaj,"
Waste of money


Do not buy it  Go for something else .
",0,0,-0.4215,0.0,0.0,0
1579,1592,Elsa,"
Good one


Would definitely suggest for beginners
",1,1,0.6808,0.55,1.0,1
1580,1593,Shubham,"
I like it


I like very much it is a great product
",1,1,0.8442,0.75,1.0,1
1581,1594,Souvik Biswas,"
Good product. Worth the price.


Sounds really good. Although you sometimes need to press the high notes really hard. But overall nice.
",1,1,0.7814,0.48309523809523813,1.0,1
1582,1595,Tausif Shaikh,"
Go for it!


Great product, no issues!
",1,1,0.5399,0.75,1.0,1
1583,1596,kalyani,"
It's super products i loved it. N i m very very happy with this product.


Sound quality is excellent .i loved it
",1,1,0.9669,0.7777777777777778,1.0,1
1584,1597,anshul jagannath,"
Do not buy it online


Faulty product
",0,0,-0.3182,0.0,0.0,0
1585,1598,vinayjaiswal,"
Pathetic


Only guitar and bag has been delivered while shoulder strip,  extra string and string pic are missing in consignment..  Pathetic
",0,0,-0.8625,0.63,0.0,0
1586,1599,Arijit,"
Fine product


Out of Tune. No Truss Rod thus its a waste of money.
",1,0,-0.4939,0.25,1.0,0
1587,1600,Santosh,"
best for beginners and looks awesome


Worth buying .. best for beginners and looks awesome ...
",1,1,0.9612,0.54,1.0,1
1588,1601,John Marshal,"
Three Stars


Strings are of bad quality....Overall good
",0,0,-0.1531,0.6333333333333333,0.0,0
1589,1602,Pratiksha Mandal,"
Perfect for beginners


Perfect for beginners.. Sound quality is good.. And it looks very attractive.. 😍
",1,1,0.9499,0.8,1.0,1
1590,1603,Pramila.J. Mendes,"
Damaged


The product received is little much damaged
",0,0,-0.6728,0.35,0.0,0
1591,1604,Santhoshi,"
Five Stars


For beginners  dis z ultimate
",1,0,0.0,1.0,0.0,1
1592,1605,Laxminaryan yadav,"
Its very nice


This guitar is very nice but its nice
",1,1,0.7778,1.0,1.0,1
1593,1606,Rahul Patle,"
Recommended for childrens only


Guitar I received was cracked one, plus I suggest this guitar to be purchased for childrens only.
",1,1,0.2023,1.0,0.0,1
1594,1607,G L,"
Super


Sound quality is very goodThank you Amazon
",1,1,0.7063,0.45555555555555555,1.0,1
1595,1608,Darshil,"
Got useless product


The worstest product ever !! Broken strings and frets were painted!! What the hell !!
",0,0,-0.913,0.30000000000000004,0.0,0
1596,1609,Sayan pramanik,"
Lovely product .. thanks seller


Lovely product .. thanks seller
",1,1,0.9246,0.475,1.0,1
1597,1610,Naman0605113,"
Don't buy it


Very bad guitar, poor quality
",0,0,-0.7996,0.7333333333333334,0.0,0
1598,1611,RUBEE YADAV,"
Strap was too short


Cover only one side strap is provided
",0,0,0.0,0.65,0.0,0
1599,1612,Taruna  tiwari,"
Amazing guitar


This guitar is very nice for bignners
",1,1,0.7841,0.95,1.0,1
1600,1613,Krishna kant,"
Awesome


It's such a best Guitar for beginners
",1,1,0.8519,0.6,1.0,1
1601,1614,Vinod Thakur,"
Nice product


This guitar is awesome for beginners.
",1,1,0.7845,1.0,1.0,1
1602,1615,Jitendra  Sonde,"
Worth the price


Really good product. Worth its price.
",1,1,0.7397,0.26666666666666666,1.0,1
1603,1616,Ur wellwisher,"
Simply waste


String came off
",0,0,-0.4215,0.0,0.0,0
1604,1617,Abhishek chaubey,"
Nice


Lovey not too good but overall nice
",1,1,0.599,0.65,1.0,1
1605,1618,Vishal ghaghda,"
Great


Nice at this price
",1,1,0.7845,0.875,1.0,1
1606,1619,Kabya Samaddar,"
Average good


Nice packaging and good for beginners
",1,1,0.8225,0.65,1.0,1
1607,1620,Lalit k.,"
My first guitar i love this


Sound is good
",1,1,0.7964,0.4833333333333334,1.0,1
1608,1621,Dipesh Gavit,"
Four Stars


It is Nice guitar. You can buy... Hurry up...
",1,1,0.4215,1.0,1.0,1
1609,1622,vijay singh,"
Four Stars


nice guitar..  for new learners.
",1,1,0.4215,0.7272727272727273,1.0,1
1610,1623,VK,"
Four Stars


Good guitar for beginners and small folks.
",1,1,0.4404,0.5,1.0,1
1611,1624,java,"
Not a good quality at all product.


Not a good quality at all product.
",0,0,-0.5875,0.6000000000000001,0.0,0
1612,1625,anjusha,"
Nice


Nice product for this price.
",1,1,0.6808,1.0,1.0,1
1613,1626,Aarif mohammood,"
Cool


Best choice for beginners.sound good
",1,1,0.8555,0.5166666666666667,1.0,1
1614,1627,NIKHIL GOYAL,"
low quality


low quality as per the rate
",1,0,-0.4939,0.3,0.0,0
1615,1628,Asad,"
It doesn't come with a tuner


Good product received without damage
",1,1,0.6734,0.6000000000000001,1.0,0
1616,1629,Selva,"
Prompt delivery with good condition


prompt delivery and worthy the product
",1,1,0.7003,0.8,1.0,1
1617,1630,ibrahim,"
Best product


Best product
",1,1,0.8555,0.3,1.0,1
1618,1631,pradeep,"
Good product


Good product
",1,1,0.7003,0.6000000000000001,1.0,1
1619,1632,Manu,"
Perfect for beginners and glossy  quality finish


Amazing for beginners
",1,1,0.8176,0.95,1.0,1
1620,1633,Chemat rafstan,"
Awesome guitar go for it


Awesome guitar go for it
",1,1,0.8481,1.0,1.0,1
1621,1634,Abhishek V.,"
Size is too small


The product is for kids as it is very small....the strings are nylon ones....so all the people more than 14-15 years old....I won't recommend this  guitar.....go for 41 inch one....
",1,0,-0.2755,0.39999999999999997,1.0,0
1622,1635,Amazon Customer,"
Plastic smell coming


Plastic smell coming
",0,0,0.0,0.0,0.0,0
1623,1636,Manish Mishra,"
it was worst product


Guitor is Damagged from the bottom and there is not the complete product package as described in order details.
",0,0,-0.6249,0.7,0.0,0
1624,1637,TAN1S,"
Four Stars


better for beginners !
",1,1,0.4926,0.5,1.0,1
1625,1638,Akthar,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
1626,1639,Amazon Customer,"
Costly  cheap low quality product


Costly  cheap low quality product
",0,0,-0.6124,0.5,1.0,0
1627,1640,tarun kumar,"
Gud


Woth
",1,0,0.0,0.0,0.0,0
1628,1641,YASHVANTH,"
Nice


Supb
",1,1,0.4215,1.0,1.0,1
1629,1642,Utkarsh Singh,"
Just Ok


U will get bored after 3 days of getting the product
",1,0,0.0258,0.75,0.0,0
1630,1643,mayank sahai,"
Good for beginners


Good for beginner
",1,1,0.7003,0.6000000000000001,1.0,1
1631,1644,Sapna dorjee,"
Suberb


Very good product go for it
",1,1,0.4927,0.7800000000000001,1.0,1
1632,1645,amol,"
If you are a beginning, get it.


For beginners this guitar is perfect and the quality which you get in this price is great.
",1,1,0.8316,0.875,1.0,1
1633,1646,Flash,"
Waste of money


The strings are not tuning.
",0,0,-0.4215,0.0,0.0,0
1634,1647,Ratan,"
Good product


Best for beginners and im satisfied
",1,1,0.872,0.6333333333333334,1.0,1
1635,1648,Yadu,"
Hurt finger tip


More space between Frets and string
",0,0,-0.5267,0.5,1.0,0
1636,1649,Rajeevkumar,"
Poor product


2 strings can't tune..Totally *****
",0,0,-0.4767,0.6,0.0,0
1637,1650,Sharma A,"
Cheap and beat


Good
",1,1,0.4404,0.65,1.0,1
1638,1651,Raj Srivastava,"
Good for beginners






                    The media could not be loaded.
                


",1,1,0.4404,0.6000000000000001,1.0,0
1639,1652,Customer,"
Great performance and quality in this price


Nice sound
",1,1,0.7845,0.7166666666666667,1.0,1
1640,1653,Basavaraj,"
Best guitar🎸


The best product👌🏻👌🏻Superb😍..........Best sound quality...
",1,1,0.974,0.3333333333333333,1.0,1
1641,1654,Sameena Ali,"
Product is Horrible


Horrible product..I demand a refund ASAP
",0,0,-0.8176,1.0,0.0,0
1642,1655,Simple,"
Good Value


Like
",1,1,0.7783,0.6000000000000001,1.0,1
1643,1656,Dr Hemil pandya,"
Good guitar in this price


Product as shown  in pic,light weight n looks grt
",1,1,0.4404,0.6000000000000001,1.0,1
1644,1657,Sandeep K.,"
Worth of Money And Good Product


Fast delivery, Good Product, nice sound in this Price, Thank Amazon and  Seller
",1,1,0.9136,0.55,1.0,1
1645,1658,Preeti Dubey,"
Worst guitar


Worst product the strings are bad quality
",0,0,-0.9136,0.8888888888888888,0.0,0
1646,1659,Ajeet patel,"
Hard to learn


Very hard to learn for biginners
",1,0,-0.2716,0.6229166666666666,0.0,0
1647,1660,Priyanshi rawal,"
I love this gitar


I love this gitar it's so looks good this is my 1 guitar I like it soooo m and the product quality is soo m good cnat aaacepted also
",1,1,0.9515,0.6000000000000001,1.0,1
1648,1661,Karan kushwaha,"
Value for money


For beginners this guitar is gud.
",1,1,0.34,0.0,0.0,1
1649,1662,Yash trivedi,"
Poor quality


Good for beginners but quality has poor......it has been 3 days and E string has been broken....
",0,0,-0.6428,0.5333333333333333,0.0,0
1650,1663,Amaze_me,"
Very nice product.


Very nice product. I am satisfied. Very nicely packed and delivered before estimated delivery date.
",1,1,0.9038,1.0,1.0,1
1651,1664,rajnish,"
Sucks


Very very bad experience
",0,0,-0.763,0.5833333333333334,0.0,0
1652,1665,Kishore,"
Comfort for beginners


Good for beginners
",1,1,0.6597,0.6000000000000001,1.0,1
1653,1666,ABHIJIT CHOPRA,"
String low quali


String v low, breaks in setting itself
",0,0,-0.4939,0.3,0.0,0
1654,1667,Amit mittal,"
Very poor this item 😂






                    The media could not be loaded.
                



 Damge reeeved this item
",0,0,-0.1263,0.78,0.0,0
1655,1668,sambit dash,"
Hal


Good
",1,1,0.4404,0.6000000000000001,1.0,1
1656,1669,omkar sutar,"
One Star


I didn't like the quality of the product.It's too low!!!
",0,0,-0.6232,0.3,0.0,0
1657,1670,Vinayak,"
Good guitar with worst strings


Guitar is good but strings are worst as when I started to play strings are breaking. Strings are of worst quality
",1,0,-0.8705,0.8400000000000001,0.0,0
1658,1671,raja,"
Average


Product quality is not so goodPicks are of less quality and very thin
",1,0,0.0,0.4888888888888889,0.0,0
1659,1672,Arjun,"
Beautiful product with low price


Very beautiful in red colour I love this product and thank you so much Amazon for every time fast delivery ..
",1,1,0.94,0.5285714285714286,1.0,1
1660,1673,Naveen Vats,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
1661,1674,Aashish,"
Very good


Working d very good and it is giving a gig can ke for 💰
",1,1,0.831,0.7800000000000001,1.0,1
1662,1675,Amazon Customer,"
Excellent product. Must buy


Superb quality.Must buy . Sound very good and clear.Light in weight.Worth every rupee.
",1,1,0.8999,0.795,1.0,1
1663,1676,Anil Kumar,"
Good for beginners


Sound okFor beginners very goodBut the problem is with the strings it blends the fingers
",1,0,-0.0164,0.43333333333333335,1.0,1
1664,1677,Amazon Customer,"
awesome quality at this


worth every penny. awesome quality at this price
",1,1,0.884,0.7000000000000001,1.0,1
1665,1678,Abhijit katukale,"
Juirez acoustic guitar


I like this guitar it's very good
",1,1,0.6901,0.7800000000000001,1.0,1
1666,1679,Vidhan Srivastava,"
Good


Good for beginners and low cost also allover good product 🙂🙂🙂🙂🙂🙂
",1,1,0.9676,0.5250000000000001,1.0,1
1667,1680,Vivek,"
Five Stars


Amazing 😉 go for it
",1,1,0.5859,0.9,1.0,1
1668,1681,Muhammed Basheer K.P,"
Amazing product for beginners


Loving it..... Really a good product for beginners.Worth the money... Effective packaging..... Thank you Amazon
",1,1,0.953,0.8125,1.0,1
1669,1682,Dipali Tripura,"
Good


This is really good for beginners
",1,1,0.7264,0.6000000000000001,1.0,1
1670,1683,Deeshi pavecha,"
Amazon


I replace it and it don't let see
",0,1,0.1779,0.0,0.0,0
1671,1684,Muskan,"
Look as it is like picture


Osm guitar.... I just love it....
",1,1,0.7717,0.6,1.0,1
1672,1685,khaleel shaik,"
Waste guitar


Waste guitar poor quality
",0,0,-0.8271,0.19999999999999998,0.0,0
